section,geometry,neighbourhood
131202011,"MULTIPOLYGON (((-8.599534936723224 41.16325849800519, -8.600542731649764 41.164040600356124, -8.600932552071589 41.16431035445844, -8.600909357611593 41.1643280728512, -8.600625085798866 41.164545227572276, -8.60030498129172 41.16478649467658, -8.600157440692954 41.164883081953825, -8.599870465796664 41.16504121692983, -8.599870344729988 41.16504128315207, -8.599773675082835 41.16508606983008, -8.599089894750982 41.164396525263975, -8.599078678647677 41.16438521436799, -8.59901865732517 41.16432270143338, -8.598507868483495 41.16380450744167, -8.598417833839212 41.16376066078689, -8.598290481107014 41.16371309651587, -8.598179511983279 41.163690497115574, -8.59813122040897 41.16368650236997, -8.598045627054049 41.16367942291854, -8.597941327997864 41.16367282138693, -8.597760412557179 41.16364953316604, -8.597889031849975 41.163040156112714, -8.597997038864065 41.16246169111041, -8.598049385121147 41.16218159068965, -8.598494866940213 41.16223268855656, -8.598842438823121 41.162248903418295, -8.598840975380961 41.16166621588351, -8.599081982147185 41.16162014831622, -8.599566746338926 41.16153767119317, -8.600051362395288 41.16143281684057, -8.600309640164856 41.16136107824519, -8.600229683340187 41.161556933617746, -8.599625764688478 41.16303601022316, -8.599534936723224 41.16325849800519)))",Bonfim
131210016,"MULTIPOLYGON (((-8.602339712972586 41.16489927972312, -8.602154765705315 41.16460669423153, -8.603205117692017 41.16425996830368, -8.603369178179642 41.16420279639529, -8.605301393011324 41.163962572441925, -8.605298044362941 41.163737090546384, -8.60522851252174 41.16236380151253, -8.605249232689273 41.161961417974304, -8.605249237845177 41.16196130629937, -8.60685447907903 41.16216290281098, -8.606720667737662 41.162679818639106, -8.60650646687198 41.16342946395523, -8.606257209162044 41.164344440050066, -8.606359137636078 41.165405319132084, -8.605393632460267 41.16542620388179, -8.60462973952329 41.16543533132301, -8.603541025063256 41.16544833352483, -8.60279521109151 41.16546149804488, -8.60272482209539 41.165482053810095, -8.602339712972586 41.16489927972312)))",Paranhos
131210031,"MULTIPOLYGON (((-8.603526158475661 41.18585649054234, -8.603525039926632 41.1858559161343, -8.602365505232509 41.18526030509305, -8.602285458203363 41.1852995307031, -8.602082051070166 41.18508126279344, -8.602081741192402 41.185080930895936, -8.601810586856095 41.18531362901346, -8.601268771333299 41.18494523620353, -8.601071926809674 41.18481139479863, -8.601057953659469 41.18455364839429, -8.601038593140936 41.1843826074209, -8.60098441228069 41.18424226671249, -8.60097136758468 41.18418455977918, -8.600966907995453 41.18410742269309, -8.601092471858466 41.1837939165478, -8.60128153812244 41.18334229168201, -8.601296881283288 41.1833463442808, -8.601687469672848 41.18343068396131, -8.602562261916479 41.18361728985685, -8.603466429885941 41.18382929544031, -8.604046691999883 41.18396536095173, -8.604887431250274 41.184166189129854, -8.60488631577927 41.1841735141998, -8.604783126943087 41.18433423509298, -8.604764831167076 41.184368903660875, -8.604682983568289 41.18448109659949, -8.604066997313504 41.1851867983901, -8.603526158475661 41.18585649054234)))",Paranhos
131210046,"MULTIPOLYGON (((-8.609115013791282 41.1753821520121, -8.609673810820986 41.17472405759358, -8.609803449103785 41.17457272127827, -8.609861936207988 41.174502274317305, -8.61012824457238 41.174188856840885, -8.610390819862452 41.17424888409197, -8.610570699568516 41.174289842066536, -8.610760480764817 41.174319234068555, -8.611074215755773 41.17435810353656, -8.611257003528435 41.174374585433064, -8.61182294566285 41.17443050065939, -8.612232658252346 41.17446299725453, -8.612577753932817 41.17447514330855, -8.612949322284662 41.1744846748436, -8.613254545176744 41.17447890520212, -8.613432722756722 41.174479024005485, -8.6135552047061 41.174831269067354, -8.613885410588445 41.17571746934533, -8.614080744618816 41.176302051471716, -8.614100778369718 41.176367300429426, -8.613162673368414 41.176485073813, -8.612185810955983 41.17661417423072, -8.611902464192625 41.176658368777915, -8.610752477511744 41.17692642616269, -8.609185640620316 41.1773003955892, -8.6089653655621 41.17726414055913, -8.608635845591303 41.17714542985493, -8.608847296766438 41.17685216758825, -8.608851614058 41.17684618079413, -8.608944318554377 41.17667716139267, -8.609008680714831 41.176205366394285, -8.609070031691862 41.17575563444113, -8.609115013791282 41.1753821520121)))",Paranhos
131202015,"MULTIPOLYGON (((-8.602241153390322 41.15098834654636, -8.603676955466613 41.15094674907389, -8.603689194524632 41.15094639472792, -8.603728034412638 41.15094564446536, -8.604263541908372 41.150935301925195, -8.60427610251187 41.151041592013215, -8.60430527103673 41.151304308092165, -8.604294040297242 41.1513663022081, -8.603737497275727 41.15276244091302, -8.603540419668725 41.15325255607929, -8.602407025608974 41.153270198654745, -8.600778725147222 41.153276846278125, -8.599718383533729 41.153274577709126, -8.6000182766315 41.15169481604913, -8.600122527946796 41.15105741345597, -8.60043524657003 41.151048517596024, -8.601156343112706 41.15102481501111, -8.602241153390322 41.15098834654636)))",Bonfim
131217051,"MULTIPOLYGON (((-8.610339352906866 41.143254425497354, -8.609208049446833 41.143200746704494, -8.608788868783007 41.14317920752025, -8.608680989059893 41.143159169804214, -8.608564677860556 41.14313755590575, -8.608486509843335 41.14311650393866, -8.608366277405414 41.14306484133276, -8.60820365991259 41.14297127779823, -8.608241170477992 41.14287777749081, -8.608312281723675 41.142700473562385, -8.607750592364702 41.142439968819296, -8.60724778406785 41.14221428920668, -8.607007542367889 41.14223535932787, -8.606780211779144 41.1422068626251, -8.606475117560745 41.142193399092065, -8.606261110878624 41.14221390872866, -8.606053877386326 41.14227363030826, -8.605842681345363 41.14229712338251, -8.605600309608377 41.1423687066279, -8.605393076210477 41.14242842701808, -8.604426262144175 41.142721400048494, -8.604244237404375 41.142732429445374, -8.603996933926588 41.14276411941473, -8.60385945537591 41.14275688622606, -8.603034398985384 41.14265593476712, -8.602232613057236 41.142742750726455, -8.602156671125213 41.1427412239781, -8.602019069702838 41.142738445356066, -8.602002921242425 41.14266214861976, -8.60200289903951 41.142662041558125, -8.602080198678546 41.142645665792756, -8.602413626048046 41.14250086285913, -8.603145576252139 41.14214540335635, -8.603153351132482 41.1421416276142, -8.60341469340033 41.142060057349674, -8.603679516840792 41.141950018456434, -8.603898747907486 41.14186024774351, -8.604052550767552 41.14181513747042, -8.604075026384836 41.14177008405231, -8.60407897312065 41.14176217288294, -8.603935408715364 41.140944008340966, -8.605915207690666 41.14072705211121, -8.609413514843435 41.139879159865096, -8.60972088864078 41.14081683578617, -8.609721054432896 41.140816867515944, -8.609721487407198 41.14081695126612, -8.609954189653756 41.1408616980447, -8.610033590418627 41.140871541583486, -8.610033944434 41.140871741815744, -8.610210836668077 41.14097183218275, -8.610336324399235 41.141089243549786, -8.610494240522753 41.14117546701741, -8.610602499516533 41.14120727829144, -8.610690454781874 41.14122969293786, -8.610773197336059 41.14124432324194, -8.610976540213628 41.14126663553506, -8.611621748387225 41.14133070571212, -8.611549130875828 41.1413340697225, -8.611457798853369 41.14132893023436, -8.611369021097225 41.1413245184277, -8.611211135275248 41.141349117340624, -8.611176842976707 41.141435671911445, -8.61115173610401 41.141476582113356, -8.61112025083336 41.141513886413904, -8.611250068540793 41.14153011289326, -8.611345783598953 41.14155436593677, -8.61137934082726 41.14156601964331, -8.611394791100391 41.14159377990274, -8.611410606842634 41.141688890436804, -8.611422063332817 41.1417402542238, -8.611424586944729 41.14173987726737, -8.6117747159801 41.14168764277852, -8.611915384606158 41.141898831973506, -8.61196695108329 41.14197965516034, -8.612036717332401 41.14218727603397, -8.612126343601602 41.142455947641615, -8.612184867908898 41.142461283371844, -8.612237179283403 41.14248903607949, -8.612293021975923 41.14264976770867, -8.612358481360156 41.14280613720059, -8.612222231514663 41.142845116602864, -8.612137920807045 41.14289161372332, -8.612025603686005 41.1429916033178, -8.611845731073428 41.14303151188836, -8.61168547217412 41.143146224426886, -8.611440777182981 41.143234825344116, -8.611289577708957 41.14329504309179, -8.611165099841738 41.14331800042697, -8.611155999410588 41.14348660086786, -8.611149000514493 41.14352419973796, -8.611122699269838 41.14359856700388, -8.6110825241136 41.14364497023748, -8.611033362583166 41.143713317466705, -8.610973812087853 41.14378515824534, -8.610886758691608 41.14387156687702, -8.610841723040856 41.14367272471386, -8.610968732789914 41.14354375510403, -8.611002445998242 41.14350850811636, -8.611029321805002 41.143468147991676, -8.611045594165798 41.14337186340205, -8.611046958125263 41.143091005184466, -8.610931855321796 41.14311452486278, -8.610793318262628 41.14313562128168, -8.610339352906866 41.143254425497354)))",UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
131217052,"MULTIPOLYGON (((-8.613434523451653 41.14142888346672, -8.613342975914943 41.14146265335878, -8.613050022217333 41.14156189494844, -8.612541775669646 41.14147046763255, -8.612335724041206 41.14143340040406, -8.611904206054717 41.14136821934385, -8.611621748387225 41.14133070571212, -8.610976540213628 41.14126663553506, -8.610773197336059 41.14124432324194, -8.610690454781874 41.14122969293786, -8.610602499516533 41.14120727829144, -8.610494240522753 41.14117546701741, -8.610336324399235 41.141089243549786, -8.610210836668077 41.14097183218275, -8.610033944434 41.140871741815744, -8.610033590418627 41.140871541583486, -8.609954189653756 41.1408616980447, -8.609721487407198 41.14081695126612, -8.609721054432896 41.140816867515944, -8.60972088864078 41.14081683578617, -8.609413514843435 41.139879159865096, -8.609553032563303 41.13984534236779, -8.610424916698145 41.13963606411462, -8.610580944402557 41.13960245879911, -8.612057907524841 41.13928367316784, -8.61287766614402 41.139195699194694, -8.615603492880116 41.13890198414561, -8.61608993151235 41.13900177527383, -8.617569915813302 41.139305909052446, -8.618122331408701 41.13941927993187, -8.619527232842835 41.13979538572113, -8.618709778682064 41.140949049358646, -8.618455262534779 41.141257174610935, -8.618359504406069 41.141310109518486, -8.618359475933254 41.141310124945846, -8.618284562854146 41.141351538231966, -8.618098092076282 41.141471724098736, -8.61808332374726 41.14148808418418, -8.61807602458588 41.14151621124917, -8.618075727308975 41.141546514906864, -8.61787525473559 41.14141736261977, -8.617537529650473 41.141231405093116, -8.617455830495425 41.141225878681475, -8.617410561910974 41.14121979386097, -8.617334996223153 41.1411997544455, -8.617195589623904 41.14115846373083, -8.617102419809116 41.14127082096693, -8.617095808281231 41.14127879960416, -8.616731617241799 41.141673268164624, -8.615269906341164 41.14163846168882, -8.61452871825343 41.14162981090703, -8.614509816756046 41.14107554030735, -8.613537390663337 41.141395696599204, -8.613434523451653 41.14142888346672)))",UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
131202010,"MULTIPOLYGON (((-8.594138791602186 41.16140946714317, -8.594004397920106 41.16196258888757, -8.593969875945112 41.16214320284908, -8.593894945559635 41.162535230212, -8.592977552715327 41.162440577197025, -8.592950953921203 41.162531596624824, -8.592793068601985 41.16275669695837, -8.592622519372723 41.162887017471185, -8.592549970047644 41.16291904627639, -8.592440053735842 41.16296757503634, -8.59225818428274 41.16301599524319, -8.592078453542378 41.16303302741284, -8.591922037172486 41.16302910427879, -8.59174037770501 41.162995099794806, -8.591645332925642 41.16295713050815, -8.590774928311285 41.162584451134656, -8.590919364101898 41.162428950245896, -8.591599795243752 41.161642686814815, -8.591599818846658 41.16164265430524, -8.591708374084478 41.161493965639984, -8.591749788523122 41.16143723996101, -8.591924693997637 41.16113093686837, -8.591969145721452 41.1610643977805, -8.591969166947393 41.161064366180746, -8.592042836384227 41.160953530851614, -8.592042921153755 41.160953214461394, -8.592103562429473 41.160727549069264, -8.59225664543145 41.16043628140949, -8.592263267255166 41.160424976171115, -8.592602668913104 41.159845479837806, -8.592602688940646 41.15984544734226, -8.592938162609888 41.159286256033845, -8.59294088547955 41.15928171777848, -8.592950657904279 41.15926522692397, -8.593310610169453 41.15865777250212, -8.593315756558816 41.15864883763664, -8.5937995460872 41.15780887174436, -8.593900423042705 41.15760466921039, -8.594923267067463 41.15795184156736, -8.595328922282576 41.1581394408574, -8.595020848675974 41.158452720552006, -8.594797038681559 41.15872384640899, -8.594625098018943 41.15901502288843, -8.594616220362033 41.15908936773043, -8.594613636369322 41.15917941794842, -8.594630234696293 41.15932046216012, -8.59464738739939 41.15950808182619, -8.594671165162216 41.159545145684234, -8.594833226771538 41.15969727561208, -8.594761218393264 41.1598395303507, -8.595153838624304 41.159974553826984, -8.593474155860797 41.16051702340457, -8.593991590773014 41.16053859690844, -8.594344651494602 41.1605912241708, -8.594138791602186 41.16140946714317)))",Bonfim
131202017,"MULTIPOLYGON (((-8.600592791314321 41.156961740600146, -8.600753839841135 41.15699729966944, -8.600881163312277 41.156954689153814, -8.601999932119504 41.15708760173336, -8.601971998094033 41.15715638980569, -8.602488610449488 41.15727958762039, -8.602674457746648 41.15792904220558, -8.602823017936919 41.15851182091454, -8.602911007419216 41.158767570885715, -8.603046950667895 41.15903657583673, -8.60316987773568 41.15923658211118, -8.602742362322726 41.15988760943272, -8.601063873356548 41.1594296382185, -8.601588577550077 41.15808979540385, -8.60072720458997 41.15790110309988, -8.600240622294931 41.15780441318186, -8.600537295985378 41.15705844380943, -8.600592791314321 41.156961740600146)))",Bonfim
131202013,"MULTIPOLYGON (((-8.597100140370921 41.1542632150201, -8.597227461262765 41.1536742270195, -8.59762807179626 41.15362137831403, -8.597839290527656 41.153593513283994, -8.598221594817145 41.153511094934046, -8.59899054068844 41.153415611838184, -8.599518336612464 41.153318598883445, -8.599718383533729 41.153274577709126, -8.599485053944486 41.15453347231392, -8.599322291359385 41.15539474287724, -8.599013313910541 41.15544700176897, -8.59871968703308 41.155550493773596, -8.598658686194153 41.15557313325491, -8.598644656404154 41.15558386911828, -8.598617787367473 41.15563351784776, -8.598557914996585 41.15577848132981, -8.598419081440174 41.15610667095348, -8.598357298380883 41.15614025371971, -8.598095063816416 41.15607112728245, -8.597833986412743 41.156012260538226, -8.597738171311214 41.15602285799715, -8.597665023178651 41.156042898669504, -8.597598021119252 41.156069496692446, -8.597449580978866 41.156241207552625, -8.597394879188938 41.156278723170985, -8.597315607169268 41.156298789204754, -8.597190401780873 41.15629929371337, -8.59717718845448 41.156226522460656, -8.597193549841155 41.15593720347329, -8.597137535913143 41.15582107941019, -8.596995460950263 41.155699981263126, -8.59670597738657 41.155552266954736, -8.596423185571213 41.15542753021715, -8.5963123127971 41.1553789672312, -8.59620746348686 41.155343239037194, -8.596120627167325 41.15531760245672, -8.595981446441119 41.15528539678577, -8.595897584683437 41.15525749789603, -8.595821159551239 41.15522503898254, -8.59577762976399 41.155198103528605, -8.595753566199038 41.155174474611506, -8.595748931907206 41.15515415329241, -8.595763707087416 41.15512924283588, -8.595846733289438 41.15503852724015, -8.596055695280159 41.1547997196639, -8.596120903886874 41.15472489522266, -8.596153494508982 41.154685462015784, -8.59617568607072 41.154654866957664, -8.59619921289053 41.154600540956146, -8.596222643114263 41.154532664686066, -8.596279634572861 41.1543518874427, -8.596304629175396 41.15430131933508, -8.596338606317355 41.15424582573477, -8.596372714681578 41.15421067153159, -8.59639653551245 41.15419815061914, -8.596422195910412 41.154194787834676, -8.596652898281663 41.154218070580455, -8.597064162531742 41.15425958711196, -8.597100140370921 41.1542632150201)))",Bonfim
131217003,"MULTIPOLYGON (((-8.61001229322561 41.15564547370251, -8.609756032805329 41.155827995439374, -8.609212435261016 41.1557935679419, -8.609052517991453 41.15577940134978, -8.608833548110233 41.15568644185851, -8.608635503276975 41.15555646062433, -8.60841055367584 41.15552430257043, -8.607956502277107 41.15547388606754, -8.607662759387594 41.15541761823782, -8.607134217708726 41.15536231974689, -8.606960615662855 41.15534187650409, -8.606639608048653 41.155299081574505, -8.60635238695473 41.15526147571963, -8.60625221125217 41.15524353007096, -8.605963495243852 41.15519345926035, -8.606087222175178 41.1550376307372, -8.606627925430296 41.15450506738571, -8.60671614632042 41.15443150111348, -8.606880801211608 41.154351496565624, -8.607120729187793 41.15423624606598, -8.607282598082245 41.154133472296174, -8.607390750953208 41.15403227103492, -8.607485800959179 41.15399730382218, -8.60776045046571 41.154005442401825, -8.607945827233653 41.153514643500245, -8.608136725583893 41.153524082659175, -8.608145294989251 41.153524604689046, -8.609919273466415 41.15355953624008, -8.610058293797515 41.15355931907388, -8.6100509187075 41.154197453831664, -8.610032091636366 41.155176076917016, -8.61001229322561 41.15564547370251)))",UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
131217019,"MULTIPOLYGON (((-8.604693781584563 41.15480211646848, -8.60476545558513 41.153476101359935, -8.604777923516048 41.15246199340966, -8.604997892480743 41.15182902723713, -8.606027701365234 41.152097468416244, -8.606845379585275 41.15229296968372, -8.60715056232644 41.15162058892637, -8.607381924660954 41.151110844504124, -8.6077221567724 41.15021958302837, -8.608893434270165 41.15047669061884, -8.608795512736615 41.15062581460338, -8.608490984892443 41.15108954815279, -8.608243813963181 41.15189441113055, -8.608101728007014 41.152608413067085, -8.608080040320491 41.15269475160488, -8.608015679666604 41.153156626078676, -8.607945827233653 41.153514643500245, -8.60776045046571 41.154005442401825, -8.607485800959179 41.15399730382218, -8.607390750953208 41.15403227103492, -8.607282598082245 41.154133472296174, -8.607120729187793 41.15423624606598, -8.606880801211608 41.154351496565624, -8.60671614632042 41.15443150111348, -8.606627925430296 41.15450506738571, -8.606087222175178 41.1550376307372, -8.605963495243852 41.15519345926035, -8.605859352534083 41.15520685388998, -8.605749186043749 41.155194341512335, -8.605634817269651 41.1553262706521, -8.605317561084467 41.1557340424483, -8.605132281008567 41.15596671968454, -8.604749195301881 41.15647026694954, -8.604621250393116 41.15661852960864, -8.604620812029443 41.15661903744745, -8.604620837154467 41.15661838723064, -8.604693781584563 41.15480211646848)))",UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
131217039,"MULTIPOLYGON (((-8.609916291094411 41.16040937711722, -8.60991390107494 41.16008026389381, -8.609952929704779 41.15871347708792, -8.61069925886476 41.158818141842474, -8.611967885454716 41.15903621407829, -8.611826415632931 41.15955184965964, -8.611581290600833 41.16068185327795, -8.610311360328351 41.160471897900074, -8.610042451848189 41.16042323564443, -8.609916291094411 41.16040937711722)))",UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
131210007,"MULTIPOLYGON (((-8.617424668286837 41.17008993095752, -8.617584947421259 41.16996740405981, -8.618625915912292 41.16939539709438, -8.619944706915518 41.17040858438166, -8.620082696880752 41.17038028484132, -8.620176042462527 41.170747817643715, -8.619426093855443 41.17123502207297, -8.619215409378157 41.17106299331059, -8.61850078470544 41.17066121680701, -8.617895548942283 41.17101055294395, -8.617741297970834 41.171044518073984, -8.616474787039204 41.17170404923585, -8.616471986300438 41.17179949420906, -8.616068111773693 41.17180219328437, -8.614415986453574 41.17117147135663, -8.615069755540336 41.17081130730324, -8.615184782237197 41.17074678806867, -8.615646588141518 41.17071214518674, -8.616158220436974 41.170704240543536, -8.61618491205948 41.1706993923247, -8.616370170713685 41.17066576560646, -8.616402531551277 41.17065743589001, -8.61643085120877 41.17064711515777, -8.616451029667719 41.17063323675733, -8.6166125343036 41.170539040887675, -8.617079007747877 41.17028106630636, -8.617307988574607 41.17015445037676, -8.617424668286837 41.17008993095752)))",Paranhos
131210017,"MULTIPOLYGON (((-8.615630107302295 41.16768380413663, -8.615613832244323 41.16750734963291, -8.616040556583583 41.1649510611316, -8.617188247344487 41.165062625373025, -8.617199050383636 41.16506367579805, -8.617211196050897 41.16506485654459, -8.618207692495751 41.16516536195193, -8.61826703836308 41.165159085398685, -8.618276869212263 41.1651580454096, -8.618277264272194 41.16515797351174, -8.618178648756452 41.16571649540219, -8.617940468861386 41.16748168344747, -8.617410612367424 41.1675047368507, -8.616768643823633 41.16759072977931, -8.615973597284814 41.167694623165616, -8.615630107302295 41.16768380413663)))",Paranhos
131203016,"MULTIPOLYGON (((-8.581381665803612 41.1483105482413, -8.581405079214749 41.14815625465794, -8.581400289979753 41.148051421054625, -8.58138295426466 41.147872705023914, -8.58134694937052 41.14773187907174, -8.581333681090634 41.14768143601275, -8.58126187104496 41.14751983310015, -8.581152560310324 41.1473648222297, -8.580990125505728 41.14717146291317, -8.58088355590358 41.14706182133189, -8.580732342443346 41.14694182793176, -8.580856705150339 41.14668572950541, -8.580946325495589 41.14645307741806, -8.58100089288236 41.146241747929594, -8.5810333782139 41.14608844559094, -8.581047333594526 41.1459707267282, -8.58105865018654 41.14585909607236, -8.581060863562895 41.14559499019752, -8.580929351433197 41.14503162893902, -8.58085324823427 41.14451497840319, -8.58068965164658 41.14365642954714, -8.580624103774749 41.14237330336575, -8.580923904045003 41.142383635989106, -8.582092824027793 41.142423915141116, -8.583060194735776 41.14236501859251, -8.583970244178007 41.142283823745494, -8.58497833615301 41.14215316782762, -8.58578828807134 41.1414986077412, -8.586407843503391 41.14107755350464, -8.587676841034119 41.1420406664975, -8.58753347966693 41.14220277149652, -8.587050809089936 41.14276546603509, -8.587050933635911 41.1427657356755, -8.587112939553156 41.142900500189235, -8.587135462044106 41.142949450139, -8.58715017438872 41.143026737015, -8.587165460674894 41.14317047749932, -8.587171142487072 41.143337305229096, -8.587189266946652 41.143408454771524, -8.587210491849863 41.143445739249856, -8.587237780976714 41.14346507841514, -8.587275099894358 41.14353867709706, -8.587280471824787 41.14360978685603, -8.587261534862462 41.14367883320522, -8.587243479291098 41.143720596430605, -8.587243518226806 41.14372071513482, -8.587324385577567 41.14396501446701, -8.587327992950371 41.14402154409434, -8.587299961956598 41.144135377128016, -8.587287090113492 41.14422115039316, -8.587286448351009 41.14426590374753, -8.587298311154886 41.14429646733486, -8.587298388778692 41.14429666872672, -8.587324171181427 41.14436309316256, -8.587367289994178 41.14448339801569, -8.587403580834668 41.144585526542286, -8.587437869883033 41.14468202441391, -8.587473173722888 41.14482595149238, -8.587619040398852 41.14511071643284, -8.587452849823457 41.14527876326643, -8.587385932129154 41.145489547535554, -8.587348915412568 41.145595767677506, -8.587529316169434 41.145656101286846, -8.587529605671454 41.14565628023218, -8.58760145348682 41.14570083763817, -8.587626926215902 41.1457497181984, -8.587623925000663 41.14581500901176, -8.587594047604284 41.14592093002521, -8.587541189615179 41.14608033218973, -8.587941695495838 41.14654813930742, -8.5878836417002 41.14658976969513, -8.587581296005716 41.14679355489788, -8.587345458171535 41.146962095998546, -8.587134868812988 41.14728547703619, -8.586963430653947 41.147241448643726, -8.58638362881778 41.14706999231944, -8.585918752994 41.14692088852698, -8.585715610823591 41.14685840778322, -8.585510106568139 41.14679518859424, -8.585233805219534 41.146710196136766, -8.585117851520344 41.14667452746588, -8.58490161477711 41.14708876626666, -8.584307412777745 41.148227991015936, -8.584253069695038 41.14864051553941, -8.583963387514165 41.14952437723187, -8.583701712195532 41.15032272484523, -8.583661181801737 41.150381039854736, -8.58292647804948 41.15044241342973, -8.58263416474032 41.15047723985046, -8.58251721127882 41.150498297273536, -8.582376644855419 41.15051524253865, -8.58166061581486 41.15062197841984, -8.581309883048483 41.15067426239844, -8.580954878376534 41.150524612081426, -8.580723281879699 41.15043196143613, -8.580552855460112 41.150304460862756, -8.580346272870045 41.15020455382014, -8.580083605709945 41.150168955297865, -8.579559147552814 41.14998111503768, -8.579707122387315 41.14985520519493, -8.579814755663538 41.149765242154324, -8.579939443130202 41.14969569778769, -8.580205858507906 41.14957699862385, -8.580502497484181 41.149427468475324, -8.580983685155138 41.14905725164804, -8.581099961598591 41.14886055657044, -8.58121711423646 41.14869974846054, -8.58133790075772 41.148471070990354, -8.581359783936255 41.14839081456828, -8.581381665803612 41.1483105482413)))",Campanha
131203029,"MULTIPOLYGON (((-8.56925132752003 41.16210677433454, -8.56920318325088 41.16194375014009, -8.569246120343943 41.16174062869645, -8.569319690354734 41.161566680566665, -8.569370272430906 41.16148500325973, -8.569546957231921 41.16119967139763, -8.569664818918222 41.16107336739015, -8.570011349197236 41.160702014427656, -8.570190824336372 41.16057701499901, -8.570367917632998 41.16069732889586, -8.57069696231005 41.16094971110917, -8.570718361727616 41.160966125776554, -8.571040026304182 41.161224522923824, -8.57153759811094 41.16162425098971, -8.571904595803197 41.16188342758619, -8.572188890272864 41.16176158153237, -8.572707566399668 41.16153927314722, -8.572868984527009 41.16144745556591, -8.573055754100817 41.161314454997104, -8.573265558495631 41.16116628382175, -8.573435620268308 41.161043503380036, -8.57351576074169 41.16100349772821, -8.573584482192222 41.160971684622204, -8.573638105959454 41.16094832126911, -8.57366465650082 41.16093675808948, -8.573824323877203 41.160870363331306, -8.573954722760577 41.160811617012044, -8.574147673054775 41.161097492156514, -8.57458327753519 41.16191266351472, -8.57469651985696 41.16208048643346, -8.574807440103347 41.162244870376, -8.574595949244785 41.162344311177186, -8.57434860222055 41.1624606190219, -8.573342469692877 41.16294064018138, -8.573227927047185 41.163003268208534, -8.572844753630724 41.16318072517915, -8.57260968720409 41.16329917945623, -8.572079290826185 41.16353316472804, -8.571978949290715 41.16359605344019, -8.571876623713454 41.16375076240926, -8.571694898832124 41.16400539498878, -8.571441482897882 41.16436186459543, -8.571366055808749 41.164501884594046, -8.571223444913885 41.164851341766926, -8.571189592699566 41.164970736628774, -8.570803260356879 41.1659636714898, -8.57057202435091 41.165927877975285, -8.568811790200689 41.166311418404, -8.568544719832312 41.16619005576039, -8.568112020303463 41.16617329755083, -8.567943406287828 41.16590467022589, -8.567849479605602 41.16568504963123, -8.567328423067991 41.16467010705265, -8.567030080049985 41.16405585473987, -8.566929956001818 41.16383856988076, -8.56683889301884 41.163560951413515, -8.56680467898096 41.1626812017527, -8.56680309251172 41.162625086339894, -8.566788070744932 41.162093087782765, -8.567296360073993 41.162091540299805, -8.567384007608618 41.1620887877124, -8.567614418668363 41.162081542801026, -8.567698021172362 41.16206888244348, -8.568022706114986 41.16201970071389, -8.568070470061935 41.162012469954625, -8.568318549558702 41.16194583897996, -8.568408746600001 41.161921655539714, -8.568699258027504 41.16190800433446, -8.56878295445665 41.16190419410716, -8.568834467129918 41.1619143083319, -8.568900508584557 41.16193051753511, -8.56895694102589 41.161953057098415, -8.569106986812507 41.16204245617235, -8.569152288488402 41.16206264261471, -8.56925132752003 41.16210677433454)))",Campanha
